row_index,applicant_id,column,dq_dimension,issue_type,original_value,injected_value
14235,UGRO-APP-114235,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,429922.56
1450,UGRO-APP-101450,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,452977.06
269,UGRO-APP-100269,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,245457.16
1906,UGRO-APP-101906,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,395094.01
7313,UGRO-APP-107313,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,412879.43
7453,UGRO-APP-107453,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,188806.83
7658,UGRO-APP-107658,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,468159.01
38,UGRO-APP-100038,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,92453.68
12547,UGRO-APP-112547,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,497421.13
11159,UGRO-APP-111159,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,396540.82
6671,UGRO-APP-106671,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,91971.91
11704,UGRO-APP-111704,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,345303.34
7523,UGRO-APP-107523,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,65380.73
14876,UGRO-APP-114876,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,396584.13
2904,UGRO-APP-102904,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,409650.31
1327,UGRO-APP-101327,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,321084.61
14739,UGRO-APP-114739,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,435587.18
217,UGRO-APP-100217,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,94047.48
4599,UGRO-APP-104599,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,174165.73
14561,UGRO-APP-114561,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,236379.88
2744,UGRO-APP-102744,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,69106.08
5838,UGRO-APP-105838,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,251697.24
11537,UGRO-APP-111537,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,169346.06
13238,UGRO-APP-113238,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,226730.76
4533,UGRO-APP-104533,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,241296.18
3013,UGRO-APP-103013,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,445735.28
3459,UGRO-APP-103459,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,171653.44
4808,UGRO-APP-104808,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,452184.41
9214,UGRO-APP-109214,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,241686.93
4114,UGRO-APP-104114,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,197513.47
14651,UGRO-APP-114651,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,276130.42
2102,UGRO-APP-102102,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,237984.48
3435,UGRO-APP-103435,approved_loan_amount,Consistency,rejected_with_approved_amount,0.0,165817.54
5595,UGRO-APP-105595,gst_registration_date,Consistency,registration_after_application,2023-08-12,2024-07-18
14431,UGRO-APP-114431,gst_registration_date,Consistency,registration_after_application,2020-11-09,2025-10-03
7680,UGRO-APP-107680,gst_registration_date,Consistency,registration_after_application,2018-02-26,2025-08-07
14080,UGRO-APP-114080,gst_registration_date,Consistency,registration_after_application,2020-11-22,2023-10-31
5291,UGRO-APP-105291,gst_registration_date,Consistency,registration_after_application,2016-08-24,2024-09-08
7432,UGRO-APP-107432,gst_registration_date,Consistency,registration_after_application,2022-08-28,2025-04-04
3899,UGRO-APP-103899,gst_registration_date,Consistency,registration_after_application,2025-02-24,2025-10-20
582,UGRO-APP-100582,gst_registration_date,Consistency,registration_after_application,2016-12-03,2025-12-05
1046,UGRO-APP-101046,gst_registration_date,Consistency,registration_after_application,2020-11-22,2025-09-01
881,UGRO-APP-100881,gst_registration_date,Consistency,registration_after_application,2018-03-19,2025-10-28
2544,UGRO-APP-102544,gst_registration_date,Consistency,registration_after_application,2023-09-03,2026-07-24
1780,UGRO-APP-101780,gst_registration_date,Consistency,registration_after_application,2022-02-11,2026-02-10
7226,UGRO-APP-107226,gst_registration_date,Consistency,registration_after_application,2017-05-04,2025-10-25
1725,UGRO-APP-101725,gst_registration_date,Consistency,registration_after_application,2017-01-17,2025-10-15
13867,UGRO-APP-113867,gst_registration_date,Consistency,registration_after_application,2016-11-22,2026-10-07
3394,UGRO-APP-103394,gst_registration_date,Consistency,registration_after_application,2020-08-17,2025-03-09
11460,UGRO-APP-111460,gst_registration_date,Consistency,registration_after_application,2021-01-17,2024-06-13
2707,UGRO-APP-102707,gst_registration_date,Consistency,registration_after_application,2023-04-22,2026-01-23
14476,UGRO-APP-114476,gst_registration_date,Consistency,registration_after_application,2019-07-10,2023-12-04
13922,UGRO-APP-113922,gst_registration_date,Consistency,registration_after_application,2021-09-23,2025-10-18
3877,UGRO-APP-103877,gst_registration_date,Consistency,registration_after_application,2017-03-21,2024-09-08
8960,UGRO-APP-108960,gst_registration_date,Consistency,registration_after_application,2018-11-05,2023-09-09
2484,UGRO-APP-102484,gst_registration_date,Consistency,registration_after_application,2021-05-11,2025-02-22
5049,UGRO-APP-105049,gst_registration_date,Consistency,registration_after_application,2020-07-29,2025-09-03
8457,UGRO-APP-108457,gst_registration_date,Consistency,registration_after_application,2025-07-09,2026-06-28
12229,UGRO-APP-112229,gst_registration_date,Consistency,registration_after_application,2021-08-10,2025-11-16
183,UGRO-APP-100183,gst_registration_date,Consistency,registration_after_application,2022-01-07,2024-08-24
3945,UGRO-APP-103945,gst_registration_date,Consistency,registration_after_application,2016-09-12,2026-02-11
14504,UGRO-APP-114504,gst_registration_date,Consistency,registration_after_application,2019-01-12,2024-09-20
742,UGRO-APP-100742,gst_registration_date,Consistency,registration_after_application,2021-04-14,2024-07-20
8357,UGRO-APP-108357,gst_registration_date,Consistency,registration_after_application,2024-04-28,2025-08-10
7511,UGRO-APP-107511,gst_registration_date,Consistency,registration_after_application,2016-10-05,2024-12-20
5684,UGRO-APP-105684,gst_registration_date,Consistency,registration_after_application,2023-04-08,2024-03-20
8447,UGRO-APP-108447,gst_registration_date,Consistency,registration_after_application,2024-03-04,2024-10-02
7879,UGRO-APP-107879,gst_registration_date,Consistency,registration_after_application,2017-08-04,2023-11-07
1012,UGRO-APP-101012,gst_registration_date,Consistency,registration_after_application,2025-02-16,2026-02-25
8240,UGRO-APP-108240,gst_registration_date,Consistency,registration_after_application,2023-02-20,2025-08-01
4739,UGRO-APP-104739,gst_registration_date,Consistency,registration_after_application,2017-12-13,2024-03-22
12319,UGRO-APP-112319,gst_registration_date,Consistency,registration_after_application,2017-06-05,2026-08-09
11738,UGRO-APP-111738,gst_registration_date,Consistency,registration_after_application,2017-01-29,2026-01-11
10803,UGRO-APP-110803,gst_registration_date,Consistency,registration_after_application,2018-09-30,2026-11-10
5742,UGRO-APP-105742,gst_registration_date,Consistency,registration_after_application,2017-09-06,2024-05-27
4541,UGRO-APP-104541,gst_registration_date,Consistency,registration_after_application,2019-04-26,2023-10-03
2268,UGRO-APP-102268,gst_registration_date,Consistency,registration_after_application,2017-04-15,2026-05-26
8746,UGRO-APP-108746,gst_registration_date,Consistency,registration_after_application,2017-11-25,2026-06-11
9094,UGRO-APP-109094,gst_registration_date,Consistency,registration_after_application,2024-04-27,2024-12-27
12541,UGRO-APP-112541,gst_registration_date,Consistency,registration_after_application,2016-07-18,2025-09-29
8652,UGRO-APP-108652,gst_registration_date,Consistency,registration_after_application,2019-04-21,2024-03-30
2126,UGRO-APP-102126,gst_registration_date,Consistency,registration_after_application,2021-10-28,2025-02-12
2486,UGRO-APP-102486,gst_registration_date,Consistency,registration_after_application,2019-06-05,2024-09-14
4421,UGRO-APP-104421,gst_registration_date,Consistency,registration_after_application,2019-08-16,2024-07-21
12249,UGRO-APP-112249,gst_registration_date,Consistency,registration_after_application,2017-07-20,2026-02-08
5260,UGRO-APP-105260,gst_registration_date,Consistency,registration_after_application,2022-03-08,2025-09-02
113,UGRO-APP-100113,gst_registration_date,Consistency,registration_after_application,2023-10-09,2025-06-17
5997,UGRO-APP-105997,gst_registration_date,Consistency,registration_after_application,2022-03-11,2026-07-30
6180,UGRO-APP-106180,gst_registration_date,Consistency,registration_after_application,2017-07-11,2023-09-11
3839,UGRO-APP-103839,gst_registration_date,Consistency,registration_after_application,2024-02-21,2025-04-12
7628,UGRO-APP-107628,gst_registration_date,Consistency,registration_after_application,2019-05-14,2025-06-20
10012,UGRO-APP-110012,gst_registration_date,Consistency,registration_after_application,2022-09-11,2026-07-19
9941,UGRO-APP-109941,gst_registration_date,Consistency,registration_after_application,2017-10-11,2026-04-28
10868,UGRO-APP-110868,application_date,Timeliness,stale_bureau_pull,2025-01-19,2023-12-17
7790,UGRO-APP-107790,application_date,Timeliness,stale_bureau_pull,2024-11-26,2024-03-26
8260,UGRO-APP-108260,application_date,Timeliness,stale_bureau_pull,2024-05-17,2023-12-29
6026,UGRO-APP-106026,application_date,Timeliness,stale_bureau_pull,2024-06-14,2024-03-14
2073,UGRO-APP-102073,application_date,Timeliness,stale_bureau_pull,2026-07-01,2026-01-29
4665,UGRO-APP-104665,application_date,Timeliness,stale_bureau_pull,2026-03-29,2025-05-29
10848,UGRO-APP-110848,application_date,Timeliness,stale_bureau_pull,2023-09-03,2022-12-20
10579,UGRO-APP-110579,application_date,Timeliness,stale_bureau_pull,2025-08-23,2025-02-09
11015,UGRO-APP-111015,application_date,Timeliness,stale_bureau_pull,2024-03-12,2023-07-17
10325,UGRO-APP-110325,application_date,Timeliness,stale_bureau_pull,2023-09-13,2022-09-29
4101,UGRO-APP-104101,application_date,Timeliness,stale_bureau_pull,2026-01-31,2025-05-09
11865,UGRO-APP-111865,application_date,Timeliness,stale_bureau_pull,2025-11-08,2025-07-23
13323,UGRO-APP-113323,application_date,Timeliness,stale_bureau_pull,2025-12-29,2025-09-14
11410,UGRO-APP-111410,application_date,Timeliness,stale_bureau_pull,2023-08-19,2022-12-23
11377,UGRO-APP-111377,application_date,Timeliness,stale_bureau_pull,2026-04-08,2025-09-05
10334,UGRO-APP-110334,application_date,Timeliness,stale_bureau_pull,2023-12-23,2023-01-04
1876,UGRO-APP-101876,application_date,Timeliness,stale_bureau_pull,2025-10-03,2025-01-05
3038,UGRO-APP-103038,application_date,Timeliness,stale_bureau_pull,2025-11-11,2024-12-22
7530,UGRO-APP-107530,application_date,Timeliness,stale_bureau_pull,2024-01-04,2023-04-08
13751,UGRO-APP-113751,application_date,Timeliness,stale_bureau_pull,2025-09-15,2025-03-02
72,UGRO-APP-100072,application_date,Timeliness,stale_bureau_pull,2024-10-13,2023-12-24
3927,UGRO-APP-103927,application_date,Timeliness,stale_bureau_pull,2024-08-29,2023-11-20
1084,UGRO-APP-101084,application_date,Timeliness,stale_bureau_pull,2023-09-27,2022-11-18
12448,UGRO-APP-112448,application_date,Timeliness,stale_bureau_pull,2023-07-31,2023-03-04
8502,UGRO-APP-108502,application_date,Timeliness,stale_bureau_pull,2024-12-28,2024-03-14
3195,UGRO-APP-103195,application_date,Timeliness,stale_bureau_pull,2025-04-14,2024-10-17
1000,UGRO-APP-101000,application_date,Timeliness,stale_bureau_pull,2023-12-12,2023-01-11
588,UGRO-APP-100588,application_date,Timeliness,stale_bureau_pull,2024-01-16,2023-02-13
4366,UGRO-APP-104366,application_date,Timeliness,stale_bureau_pull,2025-12-19,2025-03-10
9087,UGRO-APP-109087,application_date,Timeliness,stale_bureau_pull,2026-05-09,2025-04-21
1377,UGRO-APP-101377,application_date,Timeliness,stale_bureau_pull,2026-05-15,2025-08-31
2454,UGRO-APP-102454,application_date,Timeliness,stale_bureau_pull,2024-08-08,2024-05-02
12333,UGRO-APP-112333,application_date,Timeliness,stale_bureau_pull,2025-05-09,2024-08-04
13332,UGRO-APP-113332,application_date,Timeliness,stale_bureau_pull,2025-02-17,2024-03-23
1434,UGRO-APP-101434,application_date,Timeliness,stale_bureau_pull,2025-02-03,2024-10-04
1470,UGRO-APP-101470,application_date,Timeliness,stale_bureau_pull,2026-05-05,2026-01-02
4316,UGRO-APP-104316,application_date,Timeliness,stale_bureau_pull,2024-02-01,2023-08-10
14741,UGRO-APP-114741,application_date,Timeliness,stale_bureau_pull,2025-02-01,2024-02-16
14238,UGRO-APP-114238,application_date,Timeliness,stale_bureau_pull,2025-10-16,2025-02-05
10473,UGRO-APP-110473,application_date,Timeliness,stale_bureau_pull,2026-03-16,2025-02-17
4453,UGRO-APP-104453,application_date,Timeliness,stale_bureau_pull,2026-01-10,2025-01-15
119,UGRO-APP-100119,application_date,Timeliness,stale_bureau_pull,2025-04-19,2024-07-31
305,UGRO-APP-100305,application_date,Timeliness,stale_bureau_pull,2025-08-04,2024-10-08
5636,UGRO-APP-105636,application_date,Timeliness,stale_bureau_pull,2025-04-29,2024-10-18
6794,UGRO-APP-106794,application_date,Timeliness,stale_bureau_pull,2024-08-19,2024-04-23
6579,UGRO-APP-106579,application_date,Timeliness,stale_bureau_pull,2025-07-14,2024-12-12
7745,UGRO-APP-107745,application_date,Timeliness,stale_bureau_pull,2024-07-11,2023-10-11
844,UGRO-APP-100844,application_date,Timeliness,stale_bureau_pull,2025-11-25,2025-07-01
14981,UGRO-APP-114981,application_date,Timeliness,stale_bureau_pull,2025-07-26,2025-02-17
9216,UGRO-APP-109216,application_date,Timeliness,stale_bureau_pull,2024-03-11,2023-12-07
5940,UGRO-APP-105940,application_date,Timeliness,stale_bureau_pull,2025-05-15,2024-07-02
7779,UGRO-APP-107779,application_date,Timeliness,stale_bureau_pull,2026-05-23,2025-05-20
12507,UGRO-APP-112507,application_date,Timeliness,stale_bureau_pull,2024-10-13,2023-11-02
12931,UGRO-APP-112931,application_date,Timeliness,stale_bureau_pull,2025-01-20,2024-06-26
2207,UGRO-APP-102207,application_date,Timeliness,stale_bureau_pull,2024-12-04,2024-03-05
995,UGRO-APP-100995,application_date,Timeliness,stale_bureau_pull,2023-09-07,2022-08-16
11200,UGRO-APP-111200,application_date,Timeliness,stale_bureau_pull,2024-05-30,2023-08-31
10608,UGRO-APP-110608,application_date,Timeliness,stale_bureau_pull,2024-05-01,2023-11-01
2321,UGRO-APP-102321,application_date,Timeliness,stale_bureau_pull,2023-07-20,2023-01-06
1238,UGRO-APP-101238,application_date,Timeliness,stale_bureau_pull,2024-02-19,2023-04-10
14848,UGRO-APP-114848,application_date,Timeliness,stale_bureau_pull,2023-08-24,2023-01-08
2606,UGRO-APP-102606,application_date,Timeliness,stale_bureau_pull,2025-03-07,2024-03-23
1199,UGRO-APP-101199,application_date,Timeliness,stale_bureau_pull,2026-01-19,2025-01-26
4840,UGRO-APP-104840,application_date,Timeliness,stale_bureau_pull,2024-10-07,2024-06-27
9089,UGRO-APP-109089,application_date,Timeliness,stale_bureau_pull,2024-01-23,2023-03-15
4379,UGRO-APP-104379,application_date,Timeliness,stale_bureau_pull,2024-04-01,2023-09-09
4291,UGRO-APP-104291,application_date,Timeliness,stale_bureau_pull,2024-10-17,2024-02-09
11273,UGRO-APP-111273,application_date,Timeliness,stale_bureau_pull,2024-09-05,2024-03-17
7256,UGRO-APP-107256,application_date,Timeliness,stale_bureau_pull,2023-12-27,2023-06-06
11150,UGRO-APP-111150,application_date,Timeliness,stale_bureau_pull,2024-02-18,2023-08-09
14138,UGRO-APP-114138,application_date,Timeliness,stale_bureau_pull,2023-08-27,2023-05-13
1201,UGRO-APP-101201,application_date,Timeliness,stale_bureau_pull,2024-05-28,2023-07-01
2887,UGRO-APP-102887,application_date,Timeliness,stale_bureau_pull,2025-08-23,2025-04-10
6430,UGRO-APP-106430,application_date,Timeliness,stale_bureau_pull,2025-03-07,2024-08-12
10449,UGRO-APP-110449,application_date,Timeliness,stale_bureau_pull,2024-09-30,2024-05-03
2697,UGRO-APP-102697,application_date,Timeliness,stale_bureau_pull,2026-02-15,2025-09-28
4349,UGRO-APP-104349,application_date,Timeliness,stale_bureau_pull,2025-11-20,2025-04-28
1129,UGRO-APP-101129,application_date,Timeliness,stale_bureau_pull,2023-11-02,2022-10-24
8732,UGRO-APP-108732,application_date,Timeliness,stale_bureau_pull,2024-09-01,2023-08-16
9193,UGRO-APP-109193,application_date,Timeliness,stale_bureau_pull,2026-04-28,2025-10-02
1828,UGRO-APP-101828,application_date,Timeliness,stale_bureau_pull,2024-04-08,2023-08-05
12371,UGRO-APP-112371,application_date,Timeliness,stale_bureau_pull,2025-12-09,2024-11-09
4600,UGRO-APP-104600,application_date,Timeliness,stale_bureau_pull,2025-04-20,2024-11-08
10530,UGRO-APP-110530,application_date,Timeliness,stale_bureau_pull,2024-01-25,2023-01-08
10445,UGRO-APP-110445,application_date,Timeliness,stale_bureau_pull,2026-03-06,2025-11-03
5039,UGRO-APP-105039,application_date,Timeliness,stale_bureau_pull,2025-02-04,2024-08-28
14944,UGRO-APP-114944,application_date,Timeliness,stale_bureau_pull,2025-07-21,2025-01-07
8320,UGRO-APP-108320,application_date,Timeliness,stale_bureau_pull,2024-06-11,2024-03-01
6624,UGRO-APP-106624,application_date,Timeliness,stale_bureau_pull,2023-08-11,2022-09-02
6501,UGRO-APP-106501,application_date,Timeliness,stale_bureau_pull,2023-08-20,2022-08-30
11727,UGRO-APP-111727,application_date,Timeliness,stale_bureau_pull,2025-07-23,2024-12-26
8876,UGRO-APP-108876,application_date,Timeliness,stale_bureau_pull,2024-10-21,2023-11-07
2972,UGRO-APP-102972,application_date,Timeliness,stale_bureau_pull,2026-02-12,2025-03-20
12588,UGRO-APP-112588,application_date,Timeliness,stale_bureau_pull,2025-02-16,2024-03-15
14625,UGRO-APP-114625,application_date,Timeliness,stale_bureau_pull,2023-07-10,2022-08-05
4594,UGRO-APP-104594,application_date,Timeliness,stale_bureau_pull,2025-08-12,2024-11-17
14845,UGRO-APP-114845,application_date,Timeliness,stale_bureau_pull,2026-04-13,2025-12-09
23,UGRO-APP-100023,application_date,Timeliness,stale_bureau_pull,2023-10-26,2022-10-15
4677,UGRO-APP-104677,application_date,Timeliness,stale_bureau_pull,2024-06-30,2023-09-25
2313,UGRO-APP-102313,application_date,Timeliness,stale_bureau_pull,2026-03-28,2025-03-24
2551,UGRO-APP-102551,application_date,Timeliness,stale_bureau_pull,2023-07-12,2022-06-20
13003,UGRO-APP-113003,application_date,Timeliness,stale_bureau_pull,2025-10-07,2025-05-12
8333,UGRO-APP-108333,application_date,Timeliness,stale_bureau_pull,2023-07-22,2022-12-19
486,UGRO-APP-100486,application_date,Timeliness,stale_bureau_pull,2025-12-26,2025-07-29
14722,UGRO-APP-114722,application_date,Timeliness,stale_bureau_pull,2025-07-15,2025-03-31
12781,UGRO-APP-112781,application_date,Timeliness,stale_bureau_pull,2025-11-24,2024-10-31
10847,UGRO-APP-110847,application_date,Timeliness,stale_bureau_pull,2024-10-22,2023-10-12
540,UGRO-APP-100540,application_date,Timeliness,stale_bureau_pull,2024-11-13,2023-11-01
5256,UGRO-APP-105256,application_date,Timeliness,stale_bureau_pull,2025-05-01,2024-05-02
356,UGRO-APP-100356,application_date,Timeliness,stale_bureau_pull,2026-05-06,2025-07-19
3578,UGRO-APP-103578,application_date,Timeliness,stale_bureau_pull,2026-05-28,2025-09-18
1991,UGRO-APP-101991,application_date,Timeliness,stale_bureau_pull,2025-09-08,2024-08-07
3124,UGRO-APP-103124,application_date,Timeliness,stale_bureau_pull,2024-06-06,2023-09-19
442,UGRO-APP-100442,application_date,Timeliness,stale_bureau_pull,2026-03-21,2025-06-05
7983,UGRO-APP-107983,application_date,Timeliness,stale_bureau_pull,2025-12-26,2025-07-23
9028,UGRO-APP-109028,application_date,Timeliness,stale_bureau_pull,2023-12-10,2023-01-23
5533,UGRO-APP-105533,application_date,Timeliness,stale_bureau_pull,2024-12-25,2024-01-16
13206,UGRO-APP-113206,application_date,Timeliness,stale_bureau_pull,2024-04-26,2023-07-01
666,UGRO-APP-100666,application_date,Timeliness,stale_bureau_pull,2024-10-29,2024-02-27
11146,UGRO-APP-111146,application_date,Timeliness,stale_bureau_pull,2025-08-11,2025-03-12
5852,UGRO-APP-105852,application_date,Timeliness,stale_bureau_pull,2026-05-09,2026-01-28
13731,UGRO-APP-113731,application_date,Timeliness,stale_bureau_pull,2024-06-27,2023-09-17
7244,UGRO-APP-107244,application_date,Timeliness,stale_bureau_pull,2025-12-30,2025-03-03
4092,UGRO-APP-104092,application_date,Timeliness,stale_bureau_pull,2026-02-10,2025-03-18
12375,UGRO-APP-112375,application_date,Timeliness,stale_bureau_pull,2024-07-03,2023-06-15
9185,UGRO-APP-109185,application_date,Timeliness,stale_bureau_pull,2023-07-10,2022-11-08
14234,UGRO-APP-114234,application_date,Timeliness,stale_bureau_pull,2023-10-31,2022-11-18
12903,UGRO-APP-112903,application_date,Timeliness,stale_bureau_pull,2024-11-06,2023-12-30
1511,UGRO-APP-101511,application_date,Timeliness,stale_bureau_pull,2026-03-09,2025-09-14
8579,UGRO-APP-108579,application_date,Timeliness,stale_bureau_pull,2023-08-04,2022-08-17
9333,UGRO-APP-109333,application_date,Timeliness,stale_bureau_pull,2025-02-20,2024-11-05
1375,UGRO-APP-101375,application_date,Timeliness,stale_bureau_pull,2024-03-19,2023-06-17
10284,UGRO-APP-110284,application_date,Timeliness,stale_bureau_pull,2023-09-11,2022-08-26
7412,UGRO-APP-107412,application_date,Timeliness,stale_bureau_pull,2026-06-14,2025-08-24
3212,UGRO-APP-103212,application_date,Timeliness,stale_bureau_pull,2024-04-13,2023-03-30
45,UGRO-APP-100045,application_date,Timeliness,stale_bureau_pull,2023-11-05,2023-07-20
4511,UGRO-APP-104511,application_date,Timeliness,stale_bureau_pull,2026-01-31,2025-05-21
9443,UGRO-APP-109443,application_date,Timeliness,stale_bureau_pull,2025-06-06,2024-07-09
1035,UGRO-APP-101035,application_date,Timeliness,stale_bureau_pull,2024-12-03,2024-02-18
14464,UGRO-APP-114464,application_date,Timeliness,stale_bureau_pull,2024-09-17,2023-09-20
14211,UGRO-APP-114211,application_date,Timeliness,stale_bureau_pull,2024-05-16,2023-09-26
9633,UGRO-APP-109633,application_date,Timeliness,stale_bureau_pull,2025-11-28,2025-01-31
9786,UGRO-APP-109786,application_date,Timeliness,stale_bureau_pull,2024-11-21,2024-04-15
7358,UGRO-APP-107358,application_date,Timeliness,stale_bureau_pull,2025-11-07,2024-11-12
11366,UGRO-APP-111366,application_date,Timeliness,stale_bureau_pull,2024-12-22,2024-08-17
4865,UGRO-APP-104865,application_date,Timeliness,stale_bureau_pull,2024-10-13,2024-04-27
10539,UGRO-APP-110539,application_date,Timeliness,stale_bureau_pull,2024-12-04,2024-08-06
397,UGRO-APP-100397,application_date,Timeliness,stale_bureau_pull,2024-05-05,2023-07-03
6244,UGRO-APP-106244,application_date,Timeliness,stale_bureau_pull,2023-12-13,2023-07-04
12314,UGRO-APP-112314,application_date,Timeliness,stale_bureau_pull,2025-05-13,2024-11-06
5741,UGRO-APP-105741,application_date,Timeliness,stale_bureau_pull,2025-05-06,2024-05-22
8683,UGRO-APP-108683,application_date,Timeliness,stale_bureau_pull,2025-02-12,2024-07-25
1175,UGRO-APP-101175,application_date,Timeliness,stale_bureau_pull,2024-11-18,2024-07-05
12899,UGRO-APP-112899,application_date,Timeliness,stale_bureau_pull,2023-12-26,2023-09-20
7449,UGRO-APP-107449,application_date,Timeliness,stale_bureau_pull,2024-07-31,2024-02-21
10732,UGRO-APP-110732,application_date,Timeliness,stale_bureau_pull,2023-09-17,2022-09-09
13391,UGRO-APP-113391,application_date,Timeliness,stale_bureau_pull,2026-03-15,2025-06-28
10462,UGRO-APP-110462,application_date,Timeliness,stale_bureau_pull,2025-08-24,2024-07-22
447,UGRO-APP-100447,application_date,Timeliness,stale_bureau_pull,2024-02-11,2023-09-07
12999,UGRO-APP-112999,application_date,Timeliness,stale_bureau_pull,2024-03-16,2023-08-30
12527,UGRO-APP-112527,application_date,Timeliness,stale_bureau_pull,2025-09-15,2025-04-27
8354,UGRO-APP-108354,application_date,Timeliness,stale_bureau_pull,2023-09-25,2023-02-23
8771,UGRO-APP-108771,application_date,Timeliness,stale_bureau_pull,2024-08-13,2023-11-22
4579,UGRO-APP-104579,application_date,Timeliness,stale_bureau_pull,2024-11-21,2023-12-17
10906,UGRO-APP-110906,application_date,Timeliness,stale_bureau_pull,2024-11-23,2024-05-03
6412,UGRO-APP-106412,application_date,Timeliness,stale_bureau_pull,2026-06-04,2025-07-10
7029,UGRO-APP-107029,application_date,Timeliness,stale_bureau_pull,2024-04-23,2023-07-14
279,UGRO-APP-100279,application_date,Timeliness,stale_bureau_pull,2025-11-11,2025-05-14
1333,UGRO-APP-101333,application_date,Timeliness,stale_bureau_pull,2023-10-10,2022-10-03
3151,UGRO-APP-103151,application_date,Timeliness,stale_bureau_pull,2025-10-21,2025-03-10
6289,UGRO-APP-106289,application_date,Timeliness,stale_bureau_pull,2025-04-07,2024-11-21
1391,UGRO-APP-101391,application_date,Timeliness,stale_bureau_pull,2024-04-19,2023-03-28
643,UGRO-APP-100643,application_date,Timeliness,stale_bureau_pull,2026-03-27,2025-03-19
2962,UGRO-APP-102962,application_date,Timeliness,stale_bureau_pull,2024-08-19,2024-05-05
8922,UGRO-APP-108922,application_date,Timeliness,stale_bureau_pull,2025-08-08,2024-08-04
3143,UGRO-APP-103143,application_date,Timeliness,stale_bureau_pull,2023-10-19,2022-10-01
2795,UGRO-APP-102795,application_date,Timeliness,stale_bureau_pull,2024-10-05,2023-10-24
4954,UGRO-APP-104954,application_date,Timeliness,stale_bureau_pull,2026-03-12,2025-09-24
12464,UGRO-APP-112464,application_date,Timeliness,stale_bureau_pull,2025-10-03,2024-12-21
13398,UGRO-APP-113398,application_date,Timeliness,stale_bureau_pull,2026-06-30,2025-10-16
7139,UGRO-APP-107139,pan_number,Validity,malformed_pan,IJXHQ3003N,IJXHQ30
8177,UGRO-APP-108177,pan_number,Validity,malformed_pan,UWDMC5396J,UWDMC53
13566,UGRO-APP-113566,pan_number,Validity,malformed_pan,UCWOC3779G,UCWOC37
8359,UGRO-APP-108359,pan_number,Validity,malformed_pan,GOIGL7552C,GOIGL75
7572,UGRO-APP-107572,pan_number,Validity,malformed_pan,KVKGW7328H,KVKGW73
10156,UGRO-APP-110156,pan_number,Validity,malformed_pan,SAEPM5886T,SAEPM58
4394,UGRO-APP-104394,pan_number,Validity,malformed_pan,QYNVO7512Z,QYNVO75
1728,UGRO-APP-101728,pan_number,Validity,malformed_pan,AEHJM9030X,AEHJM90
5654,UGRO-APP-105654,pan_number,Validity,malformed_pan,JMMGA2959T,JMMGA29
8210,UGRO-APP-108210,pan_number,Validity,malformed_pan,NSPMP5832R,NSPMP58
11661,UGRO-APP-111661,pan_number,Validity,malformed_pan,SOQEB4583A,SOQEB45
236,UGRO-APP-100236,pan_number,Validity,malformed_pan,NSPRJ6902M,NSPRJ69
10138,UGRO-APP-110138,pan_number,Validity,malformed_pan,VJZQM4619Y,VJZQM46
1204,UGRO-APP-101204,pan_number,Validity,malformed_pan,SWKCU4155A,SWKCU41
13255,UGRO-APP-113255,pan_number,Validity,malformed_pan,LZEJE4893Z,LZEJE48
3731,UGRO-APP-103731,pan_number,Validity,malformed_pan,YNNAR6638H,YNNAR66
14293,UGRO-APP-114293,pan_number,Validity,malformed_pan,GIQEG4769C,GIQEG47
7132,UGRO-APP-107132,pan_number,Validity,malformed_pan,CYORM1086V,CYORM10
